CHROM	size
HiC_scaffold_10269	6757
HiC_scaffold_10271	5479
HiC_scaffold_10272	6444
HiC_scaffold_10273	6593
HiC_scaffold_10275	6595
HiC_scaffold_10276	6634
HiC_scaffold_10277	6720
HiC_scaffold_10278	6479
HiC_scaffold_10280	6490
HiC_scaffold_10281	6519
HiC_scaffold_10282	6166
HiC_scaffold_10283	6533
HiC_scaffold_10285	6635
HiC_scaffold_10286	6525
HiC_scaffold_10287	6500
HiC_scaffold_10289	6631
HiC_scaffold_10290	6502
HiC_scaffold_10293	6486
HiC_scaffold_10294	6481
HiC_scaffold_10297	6620
HiC_scaffold_10298	6584
HiC_scaffold_10299	6687
HiC_scaffold_10303	5813
HiC_scaffold_10305	6542
HiC_scaffold_10306	6642
HiC_scaffold_10307	5925
HiC_scaffold_10310	6312
HiC_scaffold_10311	6733
HiC_scaffold_10312	6621
HiC_scaffold_10313	6475
HiC_scaffold_10314	6421
HiC_scaffold_10315	6530
HiC_scaffold_10316	6546
HiC_scaffold_10318	6708
HiC_scaffold_10320	6613
HiC_scaffold_10321	6538
HiC_scaffold_10323	6500
HiC_scaffold_10325	6727
HiC_scaffold_10326	6554
HiC_scaffold_10327	6502
HiC_scaffold_10328	6509
HiC_scaffold_10329	6527
HiC_scaffold_10330	6637
HiC_scaffold_10331	6474
HiC_scaffold_10332	6656
HiC_scaffold_10334	6533
HiC_scaffold_10336	6505
HiC_scaffold_10337	6580
HiC_scaffold_10338	6485
HiC_scaffold_10339	6017
HiC_scaffold_10340	6447
HiC_scaffold_10341	6668
HiC_scaffold_10342	6530
HiC_scaffold_10343	6412
HiC_scaffold_10344	6558
HiC_scaffold_10345	6493
HiC_scaffold_10346	6489
HiC_scaffold_10349	6520
HiC_scaffold_10350	6563
HiC_scaffold_10351	6293
HiC_scaffold_10352	6117
HiC_scaffold_10353	6546
HiC_scaffold_10354	6696
HiC_scaffold_10355	6568
HiC_scaffold_10356	6446
HiC_scaffold_10357	6464
HiC_scaffold_10358	6497
HiC_scaffold_10360	6408
HiC_scaffold_10361	6515
HiC_scaffold_10362	6421
HiC_scaffold_10363	6080
HiC_scaffold_10366	6424
HiC_scaffold_10367	6273
HiC_scaffold_10368	6596
HiC_scaffold_10369	6278
HiC_scaffold_10370	6513
HiC_scaffold_10371	6516
HiC_scaffold_10372	6418
HiC_scaffold_10373	6487
HiC_scaffold_10374	6593
HiC_scaffold_10375	6511
HiC_scaffold_10376	6531
HiC_scaffold_10377	6426
HiC_scaffold_10380	6466
HiC_scaffold_10381	6476
HiC_scaffold_10382	6480
HiC_scaffold_10386	6394
HiC_scaffold_10387	6420
HiC_scaffold_10389	6439
HiC_scaffold_10390	6443
HiC_scaffold_10391	6509
HiC_scaffold_10392	6477
HiC_scaffold_10393	6470
HiC_scaffold_10394	6330
HiC_scaffold_10395	6322
HiC_scaffold_10396	6422
HiC_scaffold_10397	6478
HiC_scaffold_10398	6472
HiC_scaffold_10399	6425
HiC_scaffold_10400	6485
HiC_scaffold_10401	6363
HiC_scaffold_10402	6427
HiC_scaffold_10403	6443
HiC_scaffold_10404	6554
HiC_scaffold_10405	6459
HiC_scaffold_10406	6444
HiC_scaffold_10410	6502
HiC_scaffold_10411	6459
HiC_scaffold_10412	6432
HiC_scaffold_10413	6473
HiC_scaffold_10414	6501
HiC_scaffold_10415	6537
HiC_scaffold_10416	6416
HiC_scaffold_10418	6424
HiC_scaffold_10419	6456
HiC_scaffold_10420	6412
HiC_scaffold_10421	7008
HiC_scaffold_10423	6520
HiC_scaffold_10424	6446
HiC_scaffold_10426	6411
HiC_scaffold_10427	6407
HiC_scaffold_10428	6491
HiC_scaffold_10429	6427
HiC_scaffold_10431	6607
HiC_scaffold_10432	6872
HiC_scaffold_10434	6479
HiC_scaffold_10435	6449
HiC_scaffold_10439	6389
HiC_scaffold_10440	6415
HiC_scaffold_10441	5761
HiC_scaffold_10443	5916
HiC_scaffold_10444	6489
HiC_scaffold_10445	6467
HiC_scaffold_10446	6399
HiC_scaffold_10447	6416
HiC_scaffold_10452	6429
HiC_scaffold_10453	6488
HiC_scaffold_10454	6417
HiC_scaffold_10455	6397
HiC_scaffold_10457	6391
HiC_scaffold_10458	6397
HiC_scaffold_10459	6403
HiC_scaffold_10460	6219
HiC_scaffold_10461	6521
HiC_scaffold_10462	6277
HiC_scaffold_10465	6414
HiC_scaffold_10466	6360
HiC_scaffold_10467	6250
HiC_scaffold_10468	6519
HiC_scaffold_10469	6294
HiC_scaffold_10472	6545
HiC_scaffold_10473	5982
HiC_scaffold_10474	6393
HiC_scaffold_10475	6392
HiC_scaffold_10477	5800
HiC_scaffold_10478	6739
HiC_scaffold_10479	6415
HiC_scaffold_10480	6399
HiC_scaffold_10481	6488
HiC_scaffold_10482	6308
HiC_scaffold_10483	6391
HiC_scaffold_10484	6473
HiC_scaffold_10485	6407
HiC_scaffold_10486	6395
HiC_scaffold_10487	6373
HiC_scaffold_10489	6377
HiC_scaffold_10490	6414
HiC_scaffold_10491	6389
HiC_scaffold_10492	6423
HiC_scaffold_10494	5878
HiC_scaffold_10496	6494
HiC_scaffold_10497	6431
HiC_scaffold_10499	6402
HiC_scaffold_10501	6379
HiC_scaffold_10502	6550
HiC_scaffold_10503	6436
HiC_scaffold_10504	6416
HiC_scaffold_10505	6356
HiC_scaffold_10506	6284
HiC_scaffold_10507	6379
HiC_scaffold_10509	6471
HiC_scaffold_10510	6375
HiC_scaffold_10511	6380
HiC_scaffold_10512	6364
HiC_scaffold_10513	6406
HiC_scaffold_10514	6371
HiC_scaffold_10515	6392
HiC_scaffold_10516	6351
HiC_scaffold_10518	6421
HiC_scaffold_10519	6251
HiC_scaffold_10520	6371
HiC_scaffold_10521	6459
HiC_scaffold_10522	6394
HiC_scaffold_10524	6282
HiC_scaffold_10525	6348
HiC_scaffold_10526	6368
HiC_scaffold_10527	6426
HiC_scaffold_10528	6399
HiC_scaffold_10529	6343
HiC_scaffold_10531	6785
HiC_scaffold_10533	6707
HiC_scaffold_10535	6386
HiC_scaffold_10536	6404
HiC_scaffold_10537	6343
HiC_scaffold_10539	6344
HiC_scaffold_10540	6317
HiC_scaffold_10541	6017
HiC_scaffold_10542	6302
HiC_scaffold_10544	6538
HiC_scaffold_10545	6617
HiC_scaffold_10546	6458
HiC_scaffold_10547	6338
HiC_scaffold_10548	6288
HiC_scaffold_10549	6325
HiC_scaffold_10550	6287
HiC_scaffold_10551	6302
HiC_scaffold_10552	6600
HiC_scaffold_10553	6338
HiC_scaffold_10554	6321
HiC_scaffold_10555	6298
HiC_scaffold_10556	6390
HiC_scaffold_10557	5983
HiC_scaffold_10558	5824
HiC_scaffold_10559	6710
HiC_scaffold_10560	6307
HiC_scaffold_10561	6333
HiC_scaffold_10563	6255
HiC_scaffold_10564	6291
HiC_scaffold_10565	6323
HiC_scaffold_10566	6353
HiC_scaffold_10567	6370
HiC_scaffold_10569	6341
HiC_scaffold_10570	6320
HiC_scaffold_10571	6375
HiC_scaffold_10572	5433
HiC_scaffold_10573	6386
HiC_scaffold_10574	6305
HiC_scaffold_10575	6325
HiC_scaffold_10576	5651
HiC_scaffold_10577	6383
HiC_scaffold_10578	6329
HiC_scaffold_10579	6304
HiC_scaffold_10580	6386
HiC_scaffold_10581	6349
HiC_scaffold_10582	6324
HiC_scaffold_10583	6381
HiC_scaffold_10584	6258
HiC_scaffold_10585	6110
HiC_scaffold_10586	6265
HiC_scaffold_10587	6340
HiC_scaffold_10588	6294
HiC_scaffold_10589	6275
HiC_scaffold_10590	6307
HiC_scaffold_10592	6307
HiC_scaffold_10593	6687
HiC_scaffold_10594	6483
HiC_scaffold_10595	6310
HiC_scaffold_10596	6217
HiC_scaffold_10597	6176
HiC_scaffold_10598	6328
HiC_scaffold_10600	6216
HiC_scaffold_10601	6338
HiC_scaffold_10603	6320
HiC_scaffold_10604	6240
HiC_scaffold_10605	6431
HiC_scaffold_10606	6279
HiC_scaffold_10608	6506
HiC_scaffold_10609	6362
HiC_scaffold_10610	5841
HiC_scaffold_10611	6238
HiC_scaffold_10612	6086
HiC_scaffold_10613	6296
HiC_scaffold_10614	6294
HiC_scaffold_10615	6261
HiC_scaffold_10616	6193
HiC_scaffold_10617	6278
HiC_scaffold_10618	6219
HiC_scaffold_10619	6168
HiC_scaffold_10621	6184
HiC_scaffold_10622	6438
HiC_scaffold_10624	6296
HiC_scaffold_10626	6320
HiC_scaffold_10627	6275
HiC_scaffold_10628	6279
HiC_scaffold_10630	6232
HiC_scaffold_10631	6361
HiC_scaffold_10632	6259
HiC_scaffold_10633	6217
HiC_scaffold_10634	6534
HiC_scaffold_10636	6013
HiC_scaffold_10637	6337
HiC_scaffold_10638	6412
HiC_scaffold_10639	6243
HiC_scaffold_10641	5011
HiC_scaffold_10642	6219
HiC_scaffold_10644	5981
HiC_scaffold_10645	6222
HiC_scaffold_10646	5908
HiC_scaffold_10647	6288
HiC_scaffold_10648	6357
HiC_scaffold_10649	5177
HiC_scaffold_10650	6277
HiC_scaffold_10653	6473
HiC_scaffold_10654	6315
HiC_scaffold_10655	5998
HiC_scaffold_10656	6496
HiC_scaffold_10657	6246
HiC_scaffold_10658	6060
HiC_scaffold_10659	6303
HiC_scaffold_10660	6216
HiC_scaffold_10661	6213
HiC_scaffold_10663	5515
HiC_scaffold_10665	6258
HiC_scaffold_10666	6713
HiC_scaffold_10667	6223
HiC_scaffold_10669	6206
HiC_scaffold_10670	6288
HiC_scaffold_10671	6264
HiC_scaffold_10674	6303
HiC_scaffold_10677	6254
HiC_scaffold_10680	6418
HiC_scaffold_10683	6236
HiC_scaffold_10685	6196
HiC_scaffold_10687	6299
HiC_scaffold_10688	6216
HiC_scaffold_10689	6289
HiC_scaffold_10691	6306
HiC_scaffold_10692	6410
HiC_scaffold_10693	6138
HiC_scaffold_10695	6058
HiC_scaffold_10696	5992
HiC_scaffold_10699	6238
HiC_scaffold_10700	5945
HiC_scaffold_10701	6185
HiC_scaffold_10702	6256
HiC_scaffold_10703	6217
HiC_scaffold_10705	5744
HiC_scaffold_10706	5947
HiC_scaffold_10710	5885
HiC_scaffold_10711	6246
HiC_scaffold_10712	6218
HiC_scaffold_10714	6241
HiC_scaffold_10715	5950
HiC_scaffold_10716	6446
HiC_scaffold_10717	6115
HiC_scaffold_10718	6233
HiC_scaffold_10719	6217
HiC_scaffold_10721	6278
HiC_scaffold_10722	6011
HiC_scaffold_10724	6231
HiC_scaffold_10725	6092
HiC_scaffold_10726	6509
HiC_scaffold_10727	6256
HiC_scaffold_10728	6162
HiC_scaffold_10730	6227
HiC_scaffold_10731	6211
HiC_scaffold_10732	6217
HiC_scaffold_10733	6333
HiC_scaffold_10735	6236
HiC_scaffold_10737	6230
HiC_scaffold_10738	6224
HiC_scaffold_10739	6214
HiC_scaffold_10740	6177
HiC_scaffold_10741	6181
HiC_scaffold_10742	6018
HiC_scaffold_10744	6183
HiC_scaffold_10745	6245
HiC_scaffold_10746	6216
HiC_scaffold_10748	6212
HiC_scaffold_10749	6194
HiC_scaffold_10750	6175
HiC_scaffold_10751	6296
HiC_scaffold_10752	6271
HiC_scaffold_10755	6213
HiC_scaffold_10756	6185
HiC_scaffold_10757	6196
HiC_scaffold_10758	6189
HiC_scaffold_10759	6123
HiC_scaffold_10760	6244
HiC_scaffold_10761	6167
HiC_scaffold_10762	6224
HiC_scaffold_10763	6292
HiC_scaffold_10765	6000
HiC_scaffold_10767	6380
HiC_scaffold_10768	6267
HiC_scaffold_10769	5986
HiC_scaffold_10770	6172
HiC_scaffold_10771	5963
HiC_scaffold_10772	6391
HiC_scaffold_10773	6315
HiC_scaffold_10774	6184
HiC_scaffold_10777	6228
HiC_scaffold_10778	6217
HiC_scaffold_10779	5011
HiC_scaffold_10780	6167
HiC_scaffold_10781	6095
HiC_scaffold_10782	6148
HiC_scaffold_10783	6094
HiC_scaffold_10785	6371
HiC_scaffold_10786	6146
HiC_scaffold_10787	5698
HiC_scaffold_10788	6458
HiC_scaffold_10789	6125
HiC_scaffold_10790	6218
HiC_scaffold_10791	6098
HiC_scaffold_10792	6207
HiC_scaffold_10793	6565
HiC_scaffold_10794	6181
HiC_scaffold_10795	6319
HiC_scaffold_10797	6160
HiC_scaffold_10798	6158
HiC_scaffold_10799	6120
HiC_scaffold_10800	6190
HiC_scaffold_10801	6162
HiC_scaffold_10802	6155
HiC_scaffold_10803	6153
HiC_scaffold_10804	6179
HiC_scaffold_10805	6256
HiC_scaffold_10806	6140
HiC_scaffold_10808	6124
HiC_scaffold_10809	6172
HiC_scaffold_10810	6184
HiC_scaffold_10811	6167
HiC_scaffold_10812	5803
HiC_scaffold_10813	6089
HiC_scaffold_10814	6185
HiC_scaffold_10816	6370
HiC_scaffold_10817	6151
HiC_scaffold_10818	6156
HiC_scaffold_10819	6146
HiC_scaffold_10821	6154
HiC_scaffold_10822	6138
HiC_scaffold_10825	6144
HiC_scaffold_10826	6172
HiC_scaffold_10827	6198
HiC_scaffold_10828	6106
HiC_scaffold_10829	6233
HiC_scaffold_10831	6156
HiC_scaffold_10832	6259
HiC_scaffold_10834	6081
HiC_scaffold_10835	6163
HiC_scaffold_10836	6148
HiC_scaffold_10837	6109
HiC_scaffold_10838	6279
HiC_scaffold_10839	6202
HiC_scaffold_10840	6421
HiC_scaffold_10841	6144
HiC_scaffold_10842	6206
HiC_scaffold_10843	6164
HiC_scaffold_10845	6209
HiC_scaffold_10846	5760
HiC_scaffold_10847	6120
HiC_scaffold_10848	6137
HiC_scaffold_10849	6062
HiC_scaffold_10851	6166
HiC_scaffold_10852	6079
HiC_scaffold_10853	5203
HiC_scaffold_10854	6205
HiC_scaffold_10855	6161
HiC_scaffold_10857	6250
HiC_scaffold_10858	6125
HiC_scaffold_10859	6175
HiC_scaffold_10860	6228
HiC_scaffold_10861	6241
HiC_scaffold_10862	6206
HiC_scaffold_10863	6137
HiC_scaffold_10866	6133
HiC_scaffold_10868	6220
HiC_scaffold_10869	6208
HiC_scaffold_10870	6131
HiC_scaffold_10871	6113
HiC_scaffold_10872	6167
HiC_scaffold_10873	6042
HiC_scaffold_10874	6188
HiC_scaffold_10875	6149
HiC_scaffold_10876	6124
HiC_scaffold_10877	6272
HiC_scaffold_10878	5979
HiC_scaffold_10879	6171
HiC_scaffold_10880	6129
HiC_scaffold_10881	5966
HiC_scaffold_10882	6127
HiC_scaffold_10883	6164
HiC_scaffold_10884	6069
HiC_scaffold_10885	6098
HiC_scaffold_10886	6334
HiC_scaffold_10887	6118
HiC_scaffold_10888	6327
HiC_scaffold_10889	6115
HiC_scaffold_10890	6084
HiC_scaffold_10891	5166
HiC_scaffold_10892	6090
HiC_scaffold_10893	6077
HiC_scaffold_10894	6091
HiC_scaffold_10895	6111
HiC_scaffold_10896	6143
HiC_scaffold_10897	6167
HiC_scaffold_10898	6111
HiC_scaffold_10899	6033
HiC_scaffold_10900	6124
HiC_scaffold_10901	6152
HiC_scaffold_10902	6268
HiC_scaffold_10903	5690
HiC_scaffold_10904	6237
HiC_scaffold_10905	6221
HiC_scaffold_10906	6076
HiC_scaffold_10907	6113
HiC_scaffold_10908	6121
HiC_scaffold_10909	6160
HiC_scaffold_10910	6042
HiC_scaffold_10911	6079
HiC_scaffold_10912	5976
HiC_scaffold_10913	5687
HiC_scaffold_10914	6175
HiC_scaffold_10915	6227
HiC_scaffold_10917	6100
HiC_scaffold_10918	5835
HiC_scaffold_10919	5952
HiC_scaffold_10920	6057
HiC_scaffold_10922	6136
HiC_scaffold_10923	6086
HiC_scaffold_10925	6087
HiC_scaffold_10926	6079
HiC_scaffold_10927	6057
HiC_scaffold_10928	6076
HiC_scaffold_10929	5945
HiC_scaffold_10931	6126
HiC_scaffold_10932	6094
HiC_scaffold_10933	6100
HiC_scaffold_10934	6125
HiC_scaffold_10935	6065
HiC_scaffold_10936	6231
HiC_scaffold_10937	6130
HiC_scaffold_10938	6729
HiC_scaffold_10939	6062
HiC_scaffold_10940	6015
HiC_scaffold_10941	6119
HiC_scaffold_10942	6031
HiC_scaffold_10943	6056
HiC_scaffold_10944	6070
HiC_scaffold_10945	6134
HiC_scaffold_10946	8054
HiC_scaffold_10947	6057
HiC_scaffold_10948	6036
HiC_scaffold_10949	6069
HiC_scaffold_10950	6099
HiC_scaffold_10951	6076
HiC_scaffold_10952	6212
HiC_scaffold_10953	6106
HiC_scaffold_10955	6111
HiC_scaffold_10956	6279
HiC_scaffold_10958	5929
HiC_scaffold_10959	6088
HiC_scaffold_10960	6003
HiC_scaffold_10961	6011
HiC_scaffold_10962	6028
HiC_scaffold_10963	6134
HiC_scaffold_10964	6029
HiC_scaffold_10965	6068
HiC_scaffold_10967	6147
HiC_scaffold_10968	6054
HiC_scaffold_10969	6199
HiC_scaffold_10970	5693
HiC_scaffold_10971	5795
HiC_scaffold_10973	6002
HiC_scaffold_10974	5190
HiC_scaffold_10976	6082
HiC_scaffold_10977	6040
HiC_scaffold_10978	6040
HiC_scaffold_10979	6045
HiC_scaffold_10980	6021
HiC_scaffold_10981	6049
HiC_scaffold_10982	6059
HiC_scaffold_10983	6066
HiC_scaffold_10984	5989
HiC_scaffold_10985	5990
HiC_scaffold_10986	5986
HiC_scaffold_10987	6044
HiC_scaffold_10989	5942
HiC_scaffold_10990	5970
HiC_scaffold_10991	6030
HiC_scaffold_10992	6005
HiC_scaffold_10994	6108
HiC_scaffold_10997	6020
HiC_scaffold_10998	6006
HiC_scaffold_10999	6495
HiC_scaffold_11000	6088
HiC_scaffold_11001	6015
HiC_scaffold_11002	6533
HiC_scaffold_11003	5894
HiC_scaffold_11004	6140
HiC_scaffold_11005	6007
HiC_scaffold_11007	5965
HiC_scaffold_11010	5999
HiC_scaffold_11011	6018
HiC_scaffold_11012	6085
HiC_scaffold_11013	5819
HiC_scaffold_11014	6062
HiC_scaffold_11015	6139
HiC_scaffold_11016	6020
HiC_scaffold_11018	6006
HiC_scaffold_11019	5309
HiC_scaffold_11020	5993
HiC_scaffold_11021	5023
HiC_scaffold_11023	5138
HiC_scaffold_11025	6022
HiC_scaffold_11026	6006
HiC_scaffold_11027	5946
HiC_scaffold_11028	5429
HiC_scaffold_11029	5995
HiC_scaffold_11030	6051
HiC_scaffold_11031	6078
HiC_scaffold_11032	6221
HiC_scaffold_11034	6034
HiC_scaffold_11036	5996
HiC_scaffold_11037	6114
HiC_scaffold_11038	6027
HiC_scaffold_11040	5979
HiC_scaffold_11041	5923
HiC_scaffold_11042	6048
HiC_scaffold_11043	5886
HiC_scaffold_11045	5973
HiC_scaffold_11047	6091
HiC_scaffold_11048	6429
HiC_scaffold_11049	5392
HiC_scaffold_11050	5978
HiC_scaffold_11051	5971
HiC_scaffold_11052	6054
HiC_scaffold_11053	5922
HiC_scaffold_11054	5813
HiC_scaffold_11055	5997
HiC_scaffold_11056	5982
HiC_scaffold_11057	5984
HiC_scaffold_11058	5967
HiC_scaffold_11059	5908
HiC_scaffold_11061	5681
HiC_scaffold_11062	5993
HiC_scaffold_11063	5929
HiC_scaffold_11064	5955
HiC_scaffold_11066	6125
HiC_scaffold_11067	6009
HiC_scaffold_11068	5511
HiC_scaffold_11069	6000
HiC_scaffold_11070	6001
HiC_scaffold_11071	5909
HiC_scaffold_11072	5866
HiC_scaffold_11074	6057
HiC_scaffold_11075	5960
HiC_scaffold_11076	5913
HiC_scaffold_11077	6012
HiC_scaffold_11078	5922
HiC_scaffold_11079	5528
HiC_scaffold_11080	5721
HiC_scaffold_11081	6191
HiC_scaffold_11082	5925
HiC_scaffold_11083	5417
HiC_scaffold_11085	5918
HiC_scaffold_11086	5982
HiC_scaffold_11087	5893
HiC_scaffold_11089	5947
HiC_scaffold_11090	5927
HiC_scaffold_11091	5946
HiC_scaffold_11094	5959
HiC_scaffold_11095	5895
HiC_scaffold_11096	5984
HiC_scaffold_11097	5920
HiC_scaffold_11099	5926
HiC_scaffold_11100	5908
HiC_scaffold_11101	5990
HiC_scaffold_11102	5952
HiC_scaffold_11103	5608
HiC_scaffold_11104	5893
HiC_scaffold_11105	5944
HiC_scaffold_11109	5894
HiC_scaffold_11110	5943
HiC_scaffold_11111	5947
HiC_scaffold_11112	5941
HiC_scaffold_11113	5606
HiC_scaffold_11114	5966
HiC_scaffold_11115	5921
HiC_scaffold_11116	5938
HiC_scaffold_11118	5951
HiC_scaffold_11119	6009
HiC_scaffold_11120	5931
HiC_scaffold_11122	5895
HiC_scaffold_11123	5973
HiC_scaffold_11124	5443
HiC_scaffold_11126	5908
HiC_scaffold_11129	5107
HiC_scaffold_11130	5543
HiC_scaffold_11131	5933
HiC_scaffold_11132	5859
HiC_scaffold_11133	5929
HiC_scaffold_11134	5868
HiC_scaffold_11137	5852
HiC_scaffold_11139	5984
HiC_scaffold_11140	5750
HiC_scaffold_11141	5903
HiC_scaffold_11142	5874
HiC_scaffold_11143	5917
HiC_scaffold_11144	5946
HiC_scaffold_11145	5889
HiC_scaffold_11146	5892
HiC_scaffold_11147	5889
HiC_scaffold_11148	5912
HiC_scaffold_11149	5890
HiC_scaffold_11150	5904
HiC_scaffold_11151	5908
HiC_scaffold_11152	6110
HiC_scaffold_11153	5895
HiC_scaffold_11154	5869
HiC_scaffold_11155	5793
HiC_scaffold_11157	5869
HiC_scaffold_11159	5904
HiC_scaffold_11160	5457
HiC_scaffold_11161	5417
HiC_scaffold_11163	5966
HiC_scaffold_11164	5892
HiC_scaffold_11165	6279
HiC_scaffold_11166	5854
HiC_scaffold_11167	5895
HiC_scaffold_11168	5894
HiC_scaffold_11169	5964
HiC_scaffold_11170	5899
HiC_scaffold_11171	5890
HiC_scaffold_11173	5702
HiC_scaffold_11174	5867
HiC_scaffold_11176	5865
HiC_scaffold_11177	5641
HiC_scaffold_11178	5773
HiC_scaffold_11179	5859
HiC_scaffold_11180	5854
HiC_scaffold_11181	5892
HiC_scaffold_11182	5839
HiC_scaffold_11184	5600
HiC_scaffold_11185	5850
HiC_scaffold_11186	5975
HiC_scaffold_11187	5896
HiC_scaffold_11188	5924
HiC_scaffold_11189	5897
HiC_scaffold_11192	5831
HiC_scaffold_11194	5883
HiC_scaffold_11196	5840
HiC_scaffold_11198	5751
HiC_scaffold_11199	5857
HiC_scaffold_11201	5609
HiC_scaffold_11202	5891
HiC_scaffold_11203	5881
HiC_scaffold_11204	5933
HiC_scaffold_11205	5880
HiC_scaffold_11206	5858
HiC_scaffold_11207	5003
HiC_scaffold_11208	4971
HiC_scaffold_11209	5850
HiC_scaffold_11210	5852
HiC_scaffold_11211	5672
HiC_scaffold_11212	5441
HiC_scaffold_11213	5772
HiC_scaffold_11214	5655
HiC_scaffold_11215	5835
HiC_scaffold_11217	5633
HiC_scaffold_11220	5827
HiC_scaffold_11221	5845
HiC_scaffold_11222	5919
HiC_scaffold_11223	5347
HiC_scaffold_11224	5779
HiC_scaffold_11225	5799
HiC_scaffold_11226	5863
HiC_scaffold_11227	5914
HiC_scaffold_11228	5872
HiC_scaffold_11229	5806
HiC_scaffold_11230	5826
HiC_scaffold_11231	6013
HiC_scaffold_11233	5916
HiC_scaffold_11234	5885
HiC_scaffold_11236	5959
HiC_scaffold_11237	5819
HiC_scaffold_11238	5953
HiC_scaffold_11239	5839
HiC_scaffold_11240	5892
HiC_scaffold_11241	5873
HiC_scaffold_11242	5813
HiC_scaffold_11243	5774
HiC_scaffold_11244	5888
HiC_scaffold_11245	5743
HiC_scaffold_11246	5834
HiC_scaffold_11247	5861
HiC_scaffold_11248	5802
HiC_scaffold_11249	5821
HiC_scaffold_11250	5854
HiC_scaffold_11251	5787
HiC_scaffold_11252	5964
HiC_scaffold_11253	5719
HiC_scaffold_11254	5855
HiC_scaffold_11255	5799
HiC_scaffold_11257	5800
HiC_scaffold_11258	5823
HiC_scaffold_11259	5707
HiC_scaffold_11260	5752
HiC_scaffold_11261	5815
HiC_scaffold_11263	5816
HiC_scaffold_11264	5709
HiC_scaffold_11265	5840
HiC_scaffold_11266	5705
HiC_scaffold_11267	5842
HiC_scaffold_11268	5692
HiC_scaffold_11269	5774
HiC_scaffold_11270	5829
HiC_scaffold_11271	5825
HiC_scaffold_11272	5740
HiC_scaffold_11273	5793
HiC_scaffold_11275	5554
HiC_scaffold_11276	5748
HiC_scaffold_11277	5594
HiC_scaffold_11278	5919
HiC_scaffold_11279	5748
HiC_scaffold_11281	6443
HiC_scaffold_11282	5294
HiC_scaffold_11283	5796
HiC_scaffold_11284	5810
HiC_scaffold_11285	5835
HiC_scaffold_11286	5431
HiC_scaffold_11287	6143
HiC_scaffold_11288	5672
HiC_scaffold_11289	5920
HiC_scaffold_11290	5895
HiC_scaffold_11291	5762
HiC_scaffold_11292	5784
HiC_scaffold_11293	5784
HiC_scaffold_11294	5771
HiC_scaffold_11295	5580
HiC_scaffold_11296	5322
HiC_scaffold_11297	5790
HiC_scaffold_11299	5818
HiC_scaffold_11300	5780
HiC_scaffold_11301	3920
HiC_scaffold_11303	5848
HiC_scaffold_11305	5785
HiC_scaffold_11306	5448
HiC_scaffold_11307	5740
HiC_scaffold_11308	5807
HiC_scaffold_11309	5791
HiC_scaffold_11311	5841
HiC_scaffold_11312	5716
HiC_scaffold_11313	5802
HiC_scaffold_11315	5485
HiC_scaffold_11316	5779
HiC_scaffold_11317	5774
HiC_scaffold_11318	5517
HiC_scaffold_11319	5726
HiC_scaffold_11320	5737
HiC_scaffold_11321	5793
HiC_scaffold_11322	5761
HiC_scaffold_11323	5758
HiC_scaffold_11324	5799
HiC_scaffold_11325	5801
HiC_scaffold_11327	5769
HiC_scaffold_11328	5758
HiC_scaffold_11329	5783
HiC_scaffold_11330	5763
HiC_scaffold_11331	5773
HiC_scaffold_11332	5709
HiC_scaffold_11333	5799
HiC_scaffold_11334	5780
HiC_scaffold_11337	4849
HiC_scaffold_11339	5655
HiC_scaffold_11340	5168
HiC_scaffold_11341	5261
HiC_scaffold_11342	5817
HiC_scaffold_11343	6380
HiC_scaffold_11344	5755
HiC_scaffold_11345	5756
HiC_scaffold_11346	5773
HiC_scaffold_11349	5743
HiC_scaffold_11350	5764
HiC_scaffold_11351	5824
HiC_scaffold_11352	6028
HiC_scaffold_11354	5779
HiC_scaffold_11355	5704
HiC_scaffold_11356	5742
HiC_scaffold_11359	5631
HiC_scaffold_11360	5745
HiC_scaffold_11361	5768
HiC_scaffold_11362	5790
HiC_scaffold_11363	5743
HiC_scaffold_11364	5827
HiC_scaffold_11365	5706
HiC_scaffold_11366	5735
HiC_scaffold_11367	5752
HiC_scaffold_11368	5729
HiC_scaffold_11369	5713
HiC_scaffold_11370	5737
HiC_scaffold_11371	5696
HiC_scaffold_11372	5808
HiC_scaffold_11373	5374
HiC_scaffold_11374	5570
HiC_scaffold_11376	5720
HiC_scaffold_11377	5536
HiC_scaffold_11378	5622
HiC_scaffold_11379	5808
HiC_scaffold_11382	5619
HiC_scaffold_11384	5575
HiC_scaffold_11386	5577
HiC_scaffold_11388	5742
HiC_scaffold_11389	5813
HiC_scaffold_11390	5717
HiC_scaffold_11391	5348
HiC_scaffold_11392	5698
HiC_scaffold_11393	5781
HiC_scaffold_11394	5672
HiC_scaffold_11396	5683
HiC_scaffold_11397	5816
HiC_scaffold_11398	5683
HiC_scaffold_11400	4791
HiC_scaffold_11402	5775
HiC_scaffold_11403	6003
HiC_scaffold_11404	5735
HiC_scaffold_11405	5721
HiC_scaffold_11406	5698
HiC_scaffold_11407	5757
HiC_scaffold_11408	5716
HiC_scaffold_11409	5907
HiC_scaffold_11410	5749
HiC_scaffold_11411	5596
HiC_scaffold_11412	5756
HiC_scaffold_11413	5733
HiC_scaffold_11415	5728
HiC_scaffold_11416	5697
HiC_scaffold_11417	5702
HiC_scaffold_11418	5713
HiC_scaffold_11419	5636
HiC_scaffold_11420	5529
